Product ID,Category,Sub-Category,Product Name,PRICE,DISCOUNT,PROFIT
FUR-CH-10001190,Furniture,Bookcases,"Safco Library with Doors, Mobile",96,0.13,0.16
OFF-ST-10000648,Technology,Phones,"Nokia Headset, VoIP",136,0.07,0.2
FUR-BO-10002352,Furniture,Bookcases,"Ikea Stackable Bookrack, Mobile",135,0.08,0.15
TEC-PH-10003960,Technology,Accessories,"Logitech Memory Card, Erganomic",186,0.05,0.05
OFF-AP-10000226,Furniture,Tables,"Chromcraft Conference Table, with Bottom Storage",289,0.1,0.08
FUR-FU-10002919,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",305,0.09,0.16
OFF-AP-10001664,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,73,0.08,0.04
FUR-NOV-10004602,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Mobile",228,0.16,0.2
FUR-CH-10003883,Technology,Accessories,"SanDisk Router, Programmable",259,0.09,0.11
TEC-MA-10001622,Office Supplies,Storage,"Rogers Lockers, Industrial",60,0.1,0
TEC-PH-10000458,Furniture,Chairs,"Harbour Creations Chairmat, Adjustable",121,0.04,0.09
OFF-AP-10002764,Technology,Accessories,"Logitech Keyboard, Bluetooth",101,0.1,0.06
OFF-BI-10002894,Technology,Phones,"Apple Audio Dock, with Caller ID",322,0.17,0.09
FUR-CHR-10002278,Technology,Copiers,"HP Copy Machine, Laser",259,0.01,0.05
TEC-BRO-10000463,Furniture,Bookcases,"Ikea Library with Doors, Pine",156,0.02,0.12
FUR-CH-10000294,Furniture,Bookcases,"Bush Floating Shelf Set, Pine",281,0.11,0.2
TEC-PH-10004772,Technology,Accessories,"Enermax Memory Card, Bluetooth",116,0.05,0.12
TEC-HEW-10004690,Technology,Copiers,"HP Personal Copier, Laser",99,0.12,0.18
TEC-PH-10003556,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",183,0.17,0.15
FUR-TA-10004972,Technology,Accessories,"Belkin Memory Card, Programmable",50,0.11,0.09
FUR-IKE-10003015,Furniture,Bookcases,"Dania Library with Doors, Traditional",255,0.09,0.11
TEC-STA-10004181,Technology,Copiers,"HP Ink, Color",94,0.17,0.1
FUR-FU-10002890,Technology,Phones,"Samsung Speaker Phone, Cordless",301,0.07,0.04
TEC-MA-10003183,Technology,Phones,"Samsung Audio Dock, with Caller ID",150,0.14,0.17
FUR-FU-10000729,Technology,Accessories,"Belkin Router, Programmable",107,0.07,0.06
OFF-PA-10000418,Office Supplies,Storage,"Rogers Lockers, Single Width",135,0.15,0.15
FUR-BO-10000425,Office Supplies,Appliances,"Breville Stove, Silver",233,0.15,0.05
TEC-CO-10002427,Furniture,Tables,"Chromcraft Coffee Table, Adjustable Height",45,0.08,0.18
TEC-PH-10003488,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,304,0.09,0.07
OFF-ST-10002085,Office Supplies,Storage,"Eldon File Cart, Industrial",214,0.06,0.18
FUR-BO-10004055,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Mobile",100,0.11,0.16
TEC-CO-10004263,Technology,Phones,"Apple Speaker Phone, with Caller ID",59,0.1,0.09
FUR-BO-10001326,Office Supplies,Appliances,"Hoover Coffee Grinder, Black",170,0.06,0.17
TEC-PH-10001819,Furniture,Furnishings,"Rubbermaid Frame, Erganomic",230,0.03,0.08
FUR-TA-10002774,Office Supplies,Appliances,"Cuisinart Stove, Black",71,0.13,0.14
TEC-MA-10002711,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",77,0.08,0.13
FUR-TA-10000789,Furniture,Chairs,"Office Star Swivel Stool, Set of Two",330,0.02,0.02
TEC-AC-10003911,Technology,Machines,"Okidata Card Printer, Red",217,0.02,0.06
TEC-HEW-10000365,Technology,Phones,"Nokia Office Telephone, Full Size",178,0.14,0.17
OFF-ST-10002790,Office Supplies,Appliances,"Hoover Microwave, Black",180,0.13,0.04
TEC-APP-10004912,Office Supplies,Binders,"Avery Binding Machine, Durable",328,0.1,0.1
TEC-BEL-10002324,Furniture,Tables,"Chromcraft Round Table, Adjustable Height",50,0.13,0.15
TEC-PH-10003691,Technology,Copiers,"Brother Copy Machine, Color",128,0.12,0.12
FUR-TA-10004531,Furniture,Chairs,"Office Star Swivel Stool, Red",173,0.14,0
FUR-TA-10003157,Technology,Phones,"Motorola Signal Booster, VoIP",105,0.17,0.12
FUR-CH-10003362,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",255,0,0.07
TEC-AC-10003921,Technology,Phones,"Samsung Speaker Phone, VoIP",286,0.17,0.14
FUR-BO-10002781,Furniture,Tables,"Chromcraft Wood Table, Rectangular",313,0.05,0.06
OFF-AP-10001285,Furniture,Bookcases,"Ikea Library with Doors, Mobile",227,0.05,0.03
FUR-TA-10002699,Technology,Machines,"StarTech Inkjet, Durable",121,0.17,0
OFF-SME-10004702,Furniture,Furnishings,"Rubbermaid Frame, Durable",213,0.14,0.04
FUR-BO-10003034,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,272,0,0.18
FUR-TA-10002487,Furniture,Furnishings,"Eldon Clock, Durable",75,0.06,0.09
FUR-BO-10002740,Office Supplies,Paper,Xerox 189,138,0,0.01
OFF-ST-10004976,Furniture,Bookcases,"Bush Floating Shelf Set, Traditional",130,0.03,0.1
FUR-CH-10002275,Technology,Copiers,"Canon Copy Machine, Laser",217,0.15,0.17
OFF-AP-10001559,Technology,Phones,"Nokia Signal Booster, VoIP",264,0.02,0.04
FUR-HAR-10000100,Office Supplies,Storage,"Tenex File Cart, Industrial",194,0.06,0.03
OFF-AR-10002331,Furniture,Bookcases,"Safco Corner Shelving, Metal",53,0.07,0.18
FUR-BO-10001337,Technology,Copiers,"Hewlett Personal Copier, Laser",248,0.08,0.2
TEC-MA-10003698,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine",102,0.03,0.2
TEC-CO-10001001,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,163,0,0.03
FUR-BO-10003206,Furniture,Tables,Laminate Occasional Tables,267,0.02,0.01
TEC-PH-10004631,Technology,Machines,"Epson Card Printer, Durable",189,0.03,0.16
TEC-AC-10004334,Furniture,Tables,"Lesro Training Table, with Bottom Storage",291,0.2,0.17
FUR-BO-10001099,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,122,0.14,0.18
TEC-MA-10002435,Technology,Copiers,"Hewlett Copy Machine, Laser",93,0.08,0.16
TEC-SAN-10000235,Office Supplies,Storage,Safco Industrial Shelving,173,0.17,0.13
FUR-LES-10004098,Technology,Phones,"Apple Speaker Phone, with Caller ID",59,0.1,0.08
TEC-SAN-10003238,Technology,Accessories,"Belkin Keyboard, Bluetooth",118,0.18,0.16
FUR-BO-10003887,Technology,Phones,BlackBerry Q10,72,0.14,0.08
OFF-AP-10000639,Furniture,Tables,"Chromcraft Coffee Table, Rectangular",91,0.02,0.14
TEC-AC-10000422,Furniture,Tables,"Hon Coffee Table, with Bottom Storage",132,0,0.13
OFF-BRE-10001343,Furniture,Chairs,"Office Star Swivel Stool, Adjustable",299,0.09,0.09
OFF-AR-10001068,Technology,Accessories,"Enermax Numeric Keypad, USB",87,0.01,0.2
OFF-SME-10002740,Furniture,Bookcases,"Sauder Floating Shelf Set, Traditional",60,0.11,0.19
FUR-CHR-10003806,Office Supplies,Appliances,"Cuisinart Stove, Red",60,0.04,0.19
TEC-STA-10004536,Furniture,Tables,"Hon Round Table, Rectangular",46,0.13,0.1
TEC-PH-10004554,Office Supplies,Storage,"Smead File Cart, Industrial",259,0.01,0.06
FUR-CH-10002224,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",66,0.04,0.06
OFF-ST-10001818,Furniture,Tables,"Bevis Training Table, with Bottom Storage",201,0.12,0.01
TEC-CO-10002657,Furniture,Bookcases,"Ikea Classic Bookcase, Metal",255,0,0.2
FUR-TA-10000164,Office Supplies,Storage,"Rogers Lockers, Blue",41,0.08,0.1
FUR-CH-10001423,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",168,0.05,0.14
TEC-CO-10003228,Office Supplies,Appliances,"KitchenAid Blender, Black",210,0.09,0.16
TEC-CO-10000594,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",189,0.19,0.01
OFF-ST-10001809,Office Supplies,Art,"Binney & Smith Canvas, Blue",54,0.02,0.19
FUR-BUS-10000332,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,284,0.19,0.13
TEC-BRO-10000917,Technology,Machines,"Okidata Phone, White",212,0.17,0.19
OFF-AR-10002454,Technology,Copiers,"HP Fax Machine, Digital",304,0.14,0.19
FUR-BO-10000265,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine",68,0.2,0.12
TEC-PH-10002824,Technology,Phones,"Cisco Audio Dock, with Caller ID",107,0.06,0.2
FUR-IKE-10004853,Technology,Accessories,"Logitech Router, Erganomic",162,0.07,0.02
TEC-AC-10003198,Furniture,Bookcases,"Bush Corner Shelving, Traditional",181,0.06,0.1
FUR-CH-10001802,Technology,Machines,"Epson Receipt Printer, Wireless",174,0.1,0.06
FUR-TA-10003323,Technology,Accessories,"SanDisk Router, USB",106,0,0.17
TEC-CAN-10002363,Furniture,Tables,"Lesro Round Table, Rectangular",100,0.12,0.2
FUR-BO-10004445,Technology,Accessories,"SanDisk Router, Erganomic",141,0.17,0.17
FUR-TA-10003594,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional",45,0.07,0.09
TEC-PH-10002076,Office Supplies,Appliances,"Breville Microwave, Red",71,0.05,0.02
TEC-PAN-10000979,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",289,0.06,0.19
TEC-CO-10004756,Office Supplies,Appliances,"Breville Blender, Silver",144,0.04,0.08
FUR-TA-10000861,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",232,0.11,0
FUR-TA-10003185,Office Supplies,Storage,"Smead Lockers, Single Width",168,0.12,0.09
OFF-ST-10003929,Furniture,Tables,"Chromcraft Conference Table, with Bottom Storage",289,0.19,0.15
TEC-ENE-10000817,Technology,Machines,"StarTech Inkjet, Wireless",198,0.02,0.19
FUR-BO-10004199,Technology,Phones,"Samsung Audio Dock, VoIP",178,0.08,0.2
FUR-BO-10000636,Furniture,Chairs,"Hon Rocking Chair, Set of Two",203,0.07,0.03
TEC-PH-10002564,Office Supplies,Storage,"Smead Trays, Blue",138,0.16,0.17
TEC-PH-10002663,Technology,Copiers,"Canon Copy Machine, High-Speed",216,0,0.12
FUR-BO-10003661,Furniture,Tables,"Lesro Training Table, Fully Assembled",209,0.13,0.14
FUR-BUS-10001187,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",129,0.19,0.13
TEC-PH-10002255,Technology,Copiers,"Hewlett Copy Machine, Laser",93,0.15,0.18
FUR-CH-10004810,Technology,Copiers,"Hewlett Fax and Copier, Laser",149,0.04,0
TEC-PH-10002443,Office Supplies,Storage,Fellowes Officeware Wire Shelving,301,0.1,0.17
OFF-HOO-10002946,Furniture,Bookcases,"Bush Library with Doors, Traditional",278,0.16,0.17
OFF-ELD-10002199,Technology,Copiers,"Brother Fax Machine, Digital",69,0.12,0.02
FUR-CH-10000068,Office Supplies,Art,"Binney & Smith Canvas, Water Color",208,0.08,0
FUR-CH-10001270,Furniture,Bookcases,"Bush Floating Shelf Set, Pine",281,0.2,0.2
FUR-BO-10002182,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,144,0.09,0.15
TEC-PH-10000309,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",246,0.1,0.11
FUR-BEV-10002803,Technology,Accessories,Enermax Acrylux Wireless Keyboard,210,0.03,0.01
TEC-CO-10002673,Furniture,Chairs,"Novimex Rocking Chair, Black",124,0.08,0.03
FUR-CH-10003249,Furniture,Tables,"Bevis Round Table, Adjustable Height",120,0.19,0.06
OFF-ST-10000991,Technology,Copiers,"Canon Fax Machine, Digital",123,0.13,0.19
TEC-MA-10003553,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",160,0.12,0.01
TEC-CO-10000956,Furniture,Tables,"Hon Conference Table, with Bottom Storage",60,0.14,0.02
TEC-CO-10000917,Technology,Phones,"Samsung Audio Dock, Full Size",219,0.17,0.03
TEC-AC-10001076,Technology,Machines,"Panasonic Receipt Printer, Wireless",320,0.16,0.07
TEC-AC-10000530,Technology,Copiers,"Sharp Wireless Fax, Digital",131,0.16,0.01
FUR-BO-10002906,Furniture,Tables,"Barricks Conference Table, with Bottom Storage",242,0.04,0.2
TEC-KON-10001507,Furniture,Tables,"Chromcraft Computer Table, Fully Assembled",49,0.01,0.19
FUR-CH-10001708,Office Supplies,Storage,"Tenex Lockers, Blue",305,0.15,0.07
OFF-SU-10000646,Technology,Accessories,"Enermax Mouse, USB",106,0.05,0.01
FUR-BO-10000411,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",116,0,0.15
OFF-BI-10002172,Furniture,Bookcases,"Dania Floating Shelf Set, Metal",289,0.01,0.09
FUR-BUS-10002989,Technology,Phones,"Motorola Signal Booster, Full Size",190,0.04,0.08
TEC-OKI-10003050,Technology,Phones,"Nokia Signal Booster, VoIP",264,0.07,0.19
TEC-MA-10001259,Furniture,Bookcases,"Sauder Floating Shelf Set, Traditional",60,0.05,0.03
OFF-AP-10003577,Furniture,Bookcases,"Bush Classic Bookcase, Metal",106,0.1,0.2
OFF-HAM-10002778,Technology,Phones,"Apple Audio Dock, Full Size",42,0.08,0.12
FUR-CH-10003606,Furniture,Chairs,"Hon Swivel Stool, Set of Two",271,0.05,0.16
FUR-CH-10000665,Technology,Phones,"Cisco Signal Booster, with Caller ID",326,0.1,0.08
FUR-FU-10000468,Office Supplies,Appliances,"Hoover Stove, Red",187,0.06,0.05
FUR-BO-10004537,Office Supplies,Storage,"Eldon File Cart, Single Width",45,0.07,0.18
FUR-BO-10001972,Furniture,Chairs,"Office Star Steel Folding Chair, Red",302,0.11,0.03
TEC-AC-10002076,Furniture,Chairs,"SAFCO Rocking Chair, Black",56,0.12,0.12
TEC-PH-10002789,Furniture,Bookcases,"Safco Floating Shelf Set, Pine",109,0.15,0.07
TEC-MA-10004414,Technology,Phones,"Motorola Audio Dock, with Caller ID",43,0.13,0.17
OFF-ST-10002159,Furniture,Tables,"Bevis Conference Table, Fully Assembled",197,0.08,0.06
TEC-AC-10002013,Technology,Copiers,"Brother Fax and Copier, Laser",122,0,0.19
OFF-JIF-10003976,Furniture,Chairs,"Office Star Steel Folding Chair, Black",231,0.05,0.15
OFF-TEN-10004194,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,99,0.04,0.03
TEC-CO-10003113,Technology,Machines,"Epson Printer, Red",62,0.08,0.18
OFF-BI-10004195,Technology,Copiers,"Sharp Copy Machine, Laser",128,0.11,0.06
FUR-FU-10003930,Technology,Copiers,"Hewlett Copy Machine, Color",224,0.1,0.13
TEC-PH-10003935,Technology,Accessories,"Memorex Keyboard, USB",304,0.04,0.01
OFF-SME-10003530,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,285,0.01,0.07
TEC-CO-10000560,Technology,Accessories,"Logitech Memory Card, Bluetooth",131,0.1,0.13
TEC-PH-10002312,Furniture,Bookcases,"Ikea Corner Shelving, Traditional",49,0.02,0.01
FUR-BUS-10003724,Technology,Machines,"Konica Card Printer, Durable",286,0.14,0
FUR-BO-10001621,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,147,0.02,0.09
OFF-AP-10004191,Office Supplies,Supplies,Premier Automatic Letter Opener,179,0.13,0.05
FUR-CH-10001891,Furniture,Bookcases,"Sauder Floating Shelf Set, Metal",227,0.01,0.1
OFF-SME-10004370,Furniture,Bookcases,"Sauder Corner Shelving, Pine",90,0.02,0.1
OFF-ST-10000872,Office Supplies,Binders,"Acco Binding Machine, Recycled",290,0.01,0.18
OFF-ADV-10003050,Furniture,Bookcases,"Bush Classic Bookcase, Traditional",182,0.04,0.05
TEC-AC-10004883,Technology,Machines,"Okidata Card Printer, White",167,0.19,0.01
TEC-CO-10002658,Technology,Machines,"StarTech Inkjet, White",226,0.09,0.04
FUR-BO-10001714,Office Supplies,Appliances,"Hoover Stove, Silver",102,0.02,0.12
TEC-CO-10003992,Office Supplies,Appliances,"Hamilton Beach Microwave, Black",147,0.07,0
TEC-PH-10000494,Furniture,Chairs,SAFCO Folding Chair Trolley,317,0.08,0.05
OFF-ST-10000107,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",194,0,0.2
FUR-CH-10003817,Furniture,Furnishings,"Advantus Frame, Durable",66,0.08,0.2
TEC-PH-10001425,Furniture,Bookcases,"Dania Floating Shelf Set, Mobile",215,0.1,0.05
FUR-BO-10001393,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,251,0.15,0.02
OFF-STA-10001968,Technology,Accessories,Microsoft Natural Keyboard Elite,99,0.17,0.15
FUR-BO-10001876,Technology,Phones,LG Exalt,161,0.19,0.17
FUR-TA-10004653,Technology,Machines,"Okidata Phone, Red",233,0.08,0.12
FUR-TA-10001768,Office Supplies,Storage,"Fellowes Lockers, Wire Frame",105,0.14,0.02
FUR-CH-10002940,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",128,0.14,0.15
FUR-CH-10001752,Office Supplies,Envelopes,"Jiffy Mailers, with clear poly window",46,0.14,0.04
FUR-TA-10001237,Office Supplies,Storage,"Tenex File Cart, Single Width",240,0.2,0.07
TEC-EPS-10001129,Technology,Copiers,"Hewlett Fax Machine, Color",250,0,0
OFF-PA-10002196,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear",95,0.16,0
FUR-BO-10000883,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,101,0.09,0.03
FUR-CH-10004082,Technology,Phones,"Cisco Speaker Phone, Full Size",78,0.18,0.16
TEC-CO-10002788,Office Supplies,Storage,"Smead Lockers, Wire Frame",183,0.2,0.2
TEC-SHA-10003039,Technology,Copiers,"Hewlett Ink, High-Speed",156,0.08,0.02
OFF-ST-10000007,Technology,Phones,"Samsung Audio Dock, with Caller ID",150,0.06,0
OFF-CUI-10004536,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,42,0.18,0.01
TEC-MA-10004423,Furniture,Bookcases,"Bush Corner Shelving, Metal",172,0.16,0.07
TEC-MA-10001142,Furniture,Bookcases,"Dania Stackable Bookrack, Traditional",169,0.06,0.03
FUR-BO-10000175,Office Supplies,Appliances,"Cuisinart Refrigerator, Silver",197,0.16,0.02
FUR-TA-10001600,Furniture,Chairs,Global Deluxe Office Fabric Chairs,287,0.1,0.07
OFF-SU-10003505,Office Supplies,Storage,"Smead File Cart, Blue",273,0.13,0.13
TEC-AC-10003063,Office Supplies,Storage,"Fellowes File Cart, Single Width",55,0.19,0.02
FUR-BO-10003878,Office Supplies,Fasteners,"Advantus Rubber Bands, Bulk Pack",234,0.02,0.12
OFF-PA-10000373,Technology,Accessories,"Enermax Keyboard, Programmable",228,0.11,0.09
OFF-AP-10001394,Technology,Copiers,"Hewlett Ink, Laser",261,0.05,0.11
OFF-ST-10001511,Furniture,Bookcases,"Dania Floating Shelf Set, Mobile",215,0,0.18
OFF-ST-10002371,Technology,Copiers,"HP Ink, Color",94,0.17,0.04
TEC-PH-10001557,Technology,Phones,"Apple Speaker Phone, Cordless",103,0.16,0.04
TEC-CO-10002768,Office Supplies,Storage,"Eldon File Cart, Industrial",214,0.13,0.02
OFF-EN-10003431,Furniture,Tables,"Bevis Computer Table, Adjustable Height",257,0.17,0.13
FUR-TA-10004054,Furniture,Chairs,"Global Value Steno Chair, Gray",92,0.11,0.05
OFF-SU-10003252,Technology,Phones,Mophie Juice Pack Helium for iPhone,87,0.01,0.09
TEC-AC-10001660,Furniture,Chairs,"Novimex Steel Folding Chair, Black",297,0.09,0.06
TEC-HP -10004012,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",117,0.19,0.2
TEC-MA-10002118,Office Supplies,Art,"Stanley Canvas, Water Color",99,0.15,0
FUR-BO-10001835,Furniture,Bookcases,"Safco Corner Shelving, Pine",50,0.08,0.2
FUR-TA-10001228,Furniture,Tables,"Chromcraft Training Table, Rectangular",87,0.18,0.02
FUR-FU-10000668,Furniture,Tables,Hon Racetrack Conference Tables,245,0.15,0.15
TEC-PH-10002715,Furniture,Chairs,"Harbour Creations Chairmat, Black",125,0.02,0.05
OFF-ST-10001010,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Black",71,0.14,0.18
FUR-BO-10001641,Furniture,Tables,"Barricks Coffee Table, Fully Assembled",245,0,0.05
OFF-HOO-10000445,Technology,Machines,"Epson Inkjet, White",302,0.06,0.09
TEC-CIS-10000791,Office Supplies,Paper,"Green Bar Message Books, Recycled",326,0.09,0.02
OFF-ST-10004646,Furniture,Bookcases,"Dania Corner Shelving, Mobile",68,0.1,0.2
FUR-SAU-10003933,Furniture,Chairs,"Office Star Chairmat, Black",155,0.13,0.02
TEC-HEW-10000839,Technology,Copiers,"Hewlett Personal Copier, Digital",64,0.01,0.01
OFF-TEN-10003148,Technology,Copiers,"Sharp Fax and Copier, Digital",95,0.19,0.16
OFF-ST-10002175,Office Supplies,Storage,"Fellowes File Cart, Single Width",55,0.19,0.16
TEC-PH-10001963,Office Supplies,Appliances,"Cuisinart Blender, Black",114,0.18,0
TEC-PH-10004940,Technology,Machines,"StarTech Card Printer, White",40,0.06,0.13
FUR-TA-10004607,Technology,Machines,"Epson Card Printer, Wireless",97,0.2,0.04
TEC-AC-10004070,Furniture,Bookcases,"Ikea Stackable Bookrack, Metal",262,0.15,0.18
OFF-AP-10001299,Furniture,Tables,"Lesro Coffee Table, Fully Assembled",109,0.2,0.03
TEC-CO-10003561,Office Supplies,Supplies,Premier Electric Letter Opener,175,0.09,0.16
FUR-SAF-10001793,Technology,Accessories,"Belkin Router, Bluetooth",188,0.12,0
TEC-CO-10004128,Furniture,Bookcases,"Safco Corner Shelving, Mobile",137,0.13,0.12
OFF-SU-10000157,Office Supplies,Paper,"Xerox Cards & Envelopes, 8.5 x 11",291,0.11,0.16
FUR-BO-10002889,Office Supplies,Appliances,Harmony Air Purifier,305,0.09,0.14
TEC-PH-10002428,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,151,0.01,0.01
TEC-PH-10002033,Office Supplies,Storage,"Rogers File Cart, Industrial",265,0.05,0.01
FUR-TA-10001740,Technology,Phones,Pyle PMP37LED,83,0.06,0.2
TEC-CO-10001301,Technology,Copiers,"Sharp Fax Machine, High-Speed",308,0.01,0
TEC-CO-10000407,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint",274,0.08,0.12
FUR-BO-10003543,Furniture,Tables,"Lesro Conference Table, with Bottom Storage",61,0.11,0.07
TEC-PH-10004042,Office Supplies,Supplies,"Fiskars Trimmer, Steel",159,0.11,0.15
FUR-BO-10001147,Technology,Accessories,"Enermax Flash Drive, USB",259,0.06,0.18
OFF-ST-10000689,Technology,Copiers,"HP Personal Copier, Digital",78,0.13,0.04
FUR-FU-10000735,Technology,Machines,"Konica Printer, Red",291,0.12,0.1
TEC-MA-10002471,Furniture,Bookcases,"Safco Library with Doors, Traditional",137,0.04,0.01
FUR-CH-10003419,Furniture,Tables,"Bevis Training Table, Rectangular",326,0,0.11
